time,Open,High,Low,Close
2020-02-06 10:30:00,1.10047,1.10056,1.10011,1.10014
2020-02-06 11:00:00,1.10015,1.10032,1.09976,1.09987
2020-02-06 11:30:00,1.09988,1.10009,1.09956,1.10004
2020-02-06 12:00:00,1.10003,1.10028,1.09984,1.10022
2020-02-06 12:30:00,1.10021,1.10038,1.09972,1.10028
2020-02-06 13:00:00,1.10028,1.10038,1.10008,1.1003
2020-02-06 13:30:00,1.10032,1.10043,1.09989,1.10017
2020-02-06 14:00:00,1.10016,1.10018,1.09954,1.09962
2020-02-06 14:30:00,1.09964,1.10003,1.09882,1.09882
2020-02-06 15:00:00,1.09881,1.0991,1.0978,1.09786
2020-02-06 15:30:00,1.09784,1.0979,1.09646,1.09767
2020-02-06 16:00:00,1.09765,1.09829,1.0973,1.09826
2020-02-06 16:30:00,1.09826,1.09837,1.09746,1.09778
2020-02-06 17:00:00,1.09776,1.09804,1.09756,1.098
2020-02-06 17:30:00,1.09798,1.09804,1.09744,1.09751
2020-02-06 18:00:00,1.0975,1.0977,1.09724,1.09765
2020-02-06 18:30:00,1.09766,1.09774,1.09718,1.09732
2020-02-06 19:00:00,1.09734,1.09744,1.09708,1.09742
2020-02-06 19:30:00,1.0974,1.09776,1.09732,1.09772
2020-02-06 20:00:00,1.0977,1.09824,1.09767,1.09814
2020-02-06 20:30:00,1.09812,1.09824,1.09768,1.09788
2020-02-06 21:00:00,1.09787,1.09822,1.09787,1.09814
2020-02-06 21:30:00,1.09812,1.09819,1.09798,1.09816
2020-02-06 22:00:00,1.09822,1.09833,1.0979,1.098
2020-02-06 22:30:00,1.09803,1.0981,1.09796,1.0981
2020-02-06 23:00:00,1.09809,1.09814,1.09798,1.0981
2020-02-06 23:30:00,1.09812,1.09816,1.09801,1.09808
2020-02-07 00:00:00,1.09808,1.0981,1.09778,1.09788
2020-02-07 00:30:00,1.09786,1.09817,1.09782,1.09816
2020-02-07 01:00:00,1.09815,1.09828,1.09804,1.09824
2020-02-07 01:30:00,1.09823,1.09832,1.09818,1.0983
2020-02-07 02:00:00,1.09831,1.09838,1.09818,1.09834
2020-02-07 02:30:00,1.09832,1.09847,1.0983,1.09847
2020-02-07 03:00:00,1.09846,1.0985,1.09826,1.09842
2020-02-07 03:30:00,1.09842,1.0985,1.09827,1.09832
2020-02-07 04:00:00,1.09834,1.09834,1.0981,1.09815
2020-02-07 04:30:00,1.09814,1.09816,1.09793,1.09814
2020-02-07 05:00:00,1.09812,1.09828,1.09812,1.09824
2020-02-07 05:30:00,1.09826,1.09834,1.09806,1.0981
2020-02-07 06:00:00,1.09812,1.09826,1.0978,1.09795
2020-02-07 06:30:00,1.09794,1.09806,1.09772,1.09778
2020-02-07 07:00:00,1.09778,1.09784,1.09686,1.0973
2020-02-07 07:30:00,1.09728,1.09758,1.09668,1.09669
2020-02-07 08:00:00,1.0967,1.0971,1.09626,1.09686
2020-02-07 08:30:00,1.09684,1.09688,1.09568,1.09586
2020-02-07 09:00:00,1.09584,1.09648,1.09584,1.09598
2020-02-07 09:30:00,1.09596,1.09629,1.09534,1.09544
2020-02-07 10:00:00,1.09546,1.09568,1.09479,1.09489
2020-02-07 10:30:00,1.0949,1.09542,1.09479,1.0954
2020-02-07 11:00:00,1.09539,1.09576,1.09507,1.09574
2020-02-07 11:30:00,1.09573,1.0958,1.09514,1.0952
2020-02-07 12:00:00,1.0952,1.09568,1.09508,1.09568
2020-02-07 12:30:00,1.0957,1.09648,1.09554,1.09647
2020-02-07 13:00:00,1.09646,1.09709,1.09634,1.09655
2020-02-07 13:30:00,1.09659,1.09697,1.09546,1.09583
2020-02-07 14:00:00,1.09581,1.09588,1.09488,1.09563
2020-02-07 14:30:00,1.09562,1.09736,1.0956,1.09714
2020-02-07 15:00:00,1.09713,1.09752,1.09572,1.09604
2020-02-07 15:30:00,1.09602,1.09765,1.09586,1.09634
2020-02-07 16:00:00,1.09633,1.09654,1.09477,1.09478
2020-02-07 16:30:00,1.09477,1.09538,1.09463,1.09496
2020-02-07 17:00:00,1.09497,1.09499,1.09458,1.09471
2020-02-07 17:30:00,1.0947,1.09486,1.0942,1.09427
2020-02-07 18:00:00,1.09428,1.09472,1.09426,1.09468
2020-02-07 18:30:00,1.09469,1.09494,1.09424,1.09437
2020-02-07 19:00:00,1.09438,1.0949,1.09437,1.09484
2020-02-07 19:30:00,1.09482,1.0949,1.0945,1.09463
2020-02-07 20:00:00,1.09462,1.09466,1.09442,1.09444
2020-02-07 20:30:00,1.09446,1.09481,1.09444,1.09473
2020-02-07 21:00:00,1.09474,1.09476,1.09452,1.09462
2020-02-07 21:30:00,1.0946,1.09468,1.09428,1.09463
2020-02-09 22:00:00,1.0945,1.09452,1.0943,1.09446
2020-02-09 22:30:00,1.09445,1.0945,1.0943,1.0944
2020-02-09 23:00:00,1.09442,1.09458,1.09428,1.09456
2020-02-09 23:30:00,1.09458,1.09507,1.09454,1.09493
2020-02-10 00:00:00,1.09491,1.09514,1.09481,1.09513
2020-02-10 00:30:00,1.09512,1.09532,1.09502,1.09528
2020-02-10 01:00:00,1.09527,1.09534,1.09512,1.09517
2020-02-10 01:30:00,1.09518,1.09527,1.09494,1.09506
2020-02-10 02:00:00,1.09505,1.09532,1.09504,1.09522
2020-02-10 02:30:00,1.09524,1.09542,1.09509,1.09536
2020-02-10 03:00:00,1.09537,1.09542,1.09512,1.09518
2020-02-10 03:30:00,1.0952,1.09528,1.09502,1.09524
2020-02-10 04:00:00,1.09524,1.09535,1.09519,1.0953
2020-02-10 04:30:00,1.09531,1.09574,1.09531,1.09569
2020-02-10 05:00:00,1.09571,1.09576,1.09554,1.0956
2020-02-10 05:30:00,1.09558,1.0956,1.09544,1.09556
2020-02-10 06:00:00,1.09556,1.09566,1.09532,1.09547
2020-02-10 06:30:00,1.09548,1.09574,1.09512,1.09512
2020-02-10 07:00:00,1.09514,1.09536,1.09482,1.09528
2020-02-10 07:30:00,1.0953,1.09538,1.09452,1.09468
2020-02-10 08:00:00,1.09467,1.09492,1.09448,1.09476
2020-02-10 08:30:00,1.09478,1.09536,1.0946,1.09515
2020-02-10 09:00:00,1.09514,1.09519,1.09488,1.09502
2020-02-10 09:30:00,1.095,1.09518,1.09462,1.095
2020-02-10 10:00:00,1.09498,1.09551,1.09496,1.09521
2020-02-10 10:30:00,1.09522,1.09537,1.0948,1.09494
2020-02-10 11:00:00,1.09494,1.09516,1.09452,1.095
2020-02-10 11:30:00,1.09499,1.09528,1.09485,1.09492
2020-02-10 12:00:00,1.09494,1.0952,1.09475,1.09511
2020-02-10 12:30:00,1.0951,1.0952,1.09482,1.09494
2020-02-10 13:00:00,1.09495,1.09528,1.09487,1.09527
2020-02-10 13:30:00,1.09526,1.09526,1.09298,1.09327
2020-02-10 14:00:00,1.09328,1.09338,1.09272,1.09287
2020-02-10 14:30:00,1.09286,1.09324,1.09276,1.09276
2020-02-10 15:00:00,1.09277,1.09382,1.09262,1.09382
2020-02-10 15:30:00,1.0938,1.0938,1.09194,1.09242
2020-02-10 16:00:00,1.09241,1.09243,1.09126,1.09136
2020-02-10 16:30:00,1.09137,1.09156,1.09092,1.09152
2020-02-10 17:00:00,1.09151,1.09202,1.09147,1.09154
2020-02-10 17:30:00,1.09152,1.09172,1.09102,1.09103
2020-02-10 18:00:00,1.09104,1.09167,1.09094,1.09152
2020-02-10 18:30:00,1.0915,1.09166,1.09132,1.09138
2020-02-10 19:00:00,1.0914,1.09164,1.09126,1.09152
2020-02-10 19:30:00,1.09154,1.09159,1.09138,1.09138
2020-02-10 20:00:00,1.09139,1.09153,1.09093,1.09093
2020-02-10 20:30:00,1.09094,1.09138,1.09078,1.09124
2020-02-10 21:00:00,1.09125,1.09138,1.09103,1.09106
2020-02-10 21:30:00,1.09104,1.09116,1.09098,1.09107
2020-02-10 22:00:00,1.09107,1.0912,1.09098,1.09116
2020-02-10 22:30:00,1.09114,1.09148,1.09107,1.09112
2020-02-10 23:00:00,1.09114,1.09132,1.09098,1.09098
2020-02-10 23:30:00,1.09096,1.09114,1.0909,1.09103
2020-02-11 00:00:00,1.09104,1.09107,1.0908,1.09088
2020-02-11 00:30:00,1.09086,1.09116,1.09086,1.09102
2020-02-11 01:00:00,1.091,1.09153,1.09098,1.09142
2020-02-11 01:30:00,1.0914,1.09152,1.09131,1.0914
2020-02-11 02:00:00,1.0914,1.09153,1.0912,1.09152
2020-02-11 02:30:00,1.0915,1.09163,1.09123,1.09142
2020-02-11 03:00:00,1.09141,1.09168,1.0913,1.09167
2020-02-11 03:30:00,1.09168,1.09173,1.09126,1.09136
2020-02-11 04:00:00,1.09135,1.09138,1.09114,1.09116
2020-02-11 04:30:00,1.09114,1.09122,1.09088,1.09096
2020-02-11 05:00:00,1.09094,1.09128,1.0908,1.09128
2020-02-11 05:30:00,1.0913,1.0913,1.09103,1.09124
2020-02-11 06:00:00,1.09124,1.09124,1.09082,1.09088
2020-02-11 06:30:00,1.09088,1.09113,1.09086,1.09111
2020-02-11 07:00:00,1.09112,1.09116,1.09056,1.09093
2020-02-11 07:30:00,1.09091,1.09145,1.09086,1.09144
2020-02-11 08:00:00,1.09145,1.09152,1.09058,1.09088
2020-02-11 08:30:00,1.09088,1.0912,1.09058,1.09107
2020-02-11 09:00:00,1.09108,1.09148,1.09082,1.09128
2020-02-11 09:30:00,1.0913,1.09159,1.09096,1.09137
2020-02-11 10:00:00,1.09136,1.09168,1.09104,1.09166
2020-02-11 10:30:00,1.09165,1.09196,1.09152,1.09184
2020-02-11 11:00:00,1.09182,1.09207,1.09152,1.09162
2020-02-11 11:30:00,1.09164,1.09178,1.09127,1.09128
2020-02-11 12:00:00,1.0913,1.0915,1.09111,1.09142
2020-02-11 12:30:00,1.09142,1.09164,1.09072,1.09092
2020-02-11 13:00:00,1.09091,1.09098,1.08976,1.08976
2020-02-11 13:30:00,1.08978,1.0904,1.08914,1.09036
2020-02-11 14:00:00,1.09035,1.09174,1.09016,1.09136
2020-02-11 14:30:00,1.09136,1.0923,1.09123,1.09202
2020-02-11 15:00:00,1.092,1.09249,1.09163,1.09185
2020-02-11 15:30:00,1.09186,1.09212,1.09116,1.09162
2020-02-11 16:00:00,1.09162,1.09218,1.0913,1.09187
2020-02-11 16:30:00,1.09186,1.09238,1.09136,1.09166
2020-02-11 17:00:00,1.09165,1.09239,1.0916,1.09222
2020-02-11 17:30:00,1.09224,1.09244,1.09204,1.09219
2020-02-11 18:00:00,1.09218,1.09222,1.09176,1.09178
2020-02-11 18:30:00,1.0918,1.09214,1.09171,1.09191
2020-02-11 19:00:00,1.09192,1.09233,1.0919,1.0923
2020-02-11 19:30:00,1.0923,1.0923,1.09194,1.09217
2020-02-11 20:00:00,1.09218,1.09218,1.09193,1.09208
2020-02-11 20:30:00,1.09206,1.09209,1.09182,1.09196
2020-02-11 21:00:00,1.09196,1.09201,1.09173,1.09184
2020-02-11 21:30:00,1.09185,1.09186,1.09152,1.09153
2020-02-11 22:00:00,1.09154,1.09209,1.09152,1.09166
2020-02-11 22:30:00,1.09168,1.09216,1.09163,1.0919
2020-02-11 23:00:00,1.09192,1.09192,1.09176,1.09183
2020-02-11 23:30:00,1.09182,1.09192,1.0918,1.09191
2020-02-12 00:00:00,1.0919,1.09192,1.09138,1.0914
2020-02-12 00:30:00,1.09138,1.09148,1.0912,1.09132
2020-02-12 01:00:00,1.09131,1.09174,1.0913,1.09154
2020-02-12 01:30:00,1.09154,1.09198,1.09154,1.09184
2020-02-12 02:00:00,1.09182,1.09185,1.09147,1.09174
2020-02-12 02:30:00,1.09174,1.09199,1.09157,1.09161
2020-02-12 03:00:00,1.09162,1.09179,1.09153,1.09168
2020-02-12 03:30:00,1.09169,1.0918,1.0915,1.09154
2020-02-12 04:00:00,1.09154,1.0916,1.09138,1.0914
2020-02-12 04:30:00,1.0914,1.0914,1.09122,1.09122
2020-02-12 05:00:00,1.09123,1.09144,1.09112,1.09128
2020-02-12 05:30:00,1.09129,1.0914,1.09098,1.09108
2020-02-12 06:00:00,1.09108,1.09109,1.0908,1.09085
2020-02-12 06:30:00,1.09087,1.09099,1.09052,1.0906
2020-02-12 07:00:00,1.09058,1.09069,1.09023,1.09056
2020-02-12 07:30:00,1.09058,1.09151,1.09058,1.09148
2020-02-12 08:00:00,1.09147,1.09234,1.09118,1.09214
2020-02-12 08:30:00,1.09213,1.09256,1.09192,1.09217
2020-02-12 09:00:00,1.09216,1.09234,1.09154,1.09162
2020-02-12 09:30:00,1.0916,1.09228,1.09115,1.09204
2020-02-12 10:00:00,1.09202,1.09219,1.09166,1.09197
2020-02-12 10:30:00,1.09196,1.092,1.09154,1.09184
2020-02-12 11:00:00,1.09183,1.09185,1.09131,1.09152
2020-02-12 11:30:00,1.09151,1.09151,1.09097,1.0912
2020-02-12 12:00:00,1.09118,1.09144,1.09106,1.09118
2020-02-12 12:30:00,1.0912,1.09138,1.091,1.09124
2020-02-12 13:00:00,1.09125,1.09138,1.09078,1.09108
2020-02-12 13:30:00,1.09108,1.09138,1.09048,1.09051
2020-02-12 14:00:00,1.09052,1.09105,1.08998,1.09105
2020-02-12 14:30:00,1.09104,1.09105,1.08994,1.09042
2020-02-12 15:00:00,1.0904,1.09049,1.0887,1.08896
2020-02-12 15:30:00,1.08898,1.08958,1.08861,1.08944
2020-02-12 16:00:00,1.08945,1.08978,1.08908,1.08943
2020-02-12 16:30:00,1.08942,1.08968,1.08895,1.08924
2020-02-12 17:00:00,1.08924,1.08936,1.0877,1.08804
2020-02-12 17:30:00,1.08802,1.08813,1.08766,1.0879
2020-02-12 18:00:00,1.08791,1.08812,1.08758,1.08792
2020-02-12 18:30:00,1.08794,1.08804,1.08761,1.08766
2020-02-12 19:00:00,1.08768,1.08776,1.08654,1.08682
2020-02-12 19:30:00,1.0868,1.08708,1.08661,1.08664
2020-02-12 20:00:00,1.08665,1.08715,1.08665,1.08712
2020-02-12 20:30:00,1.0871,1.08754,1.08707,1.08754
2020-02-12 21:00:00,1.08752,1.08756,1.08732,1.08739
2020-02-12 21:30:00,1.08738,1.08738,1.08714,1.08734
2020-02-12 22:00:00,1.08737,1.0875,1.08728,1.08742
2020-02-12 22:30:00,1.0874,1.08743,1.08716,1.08722
2020-02-12 23:00:00,1.0872,1.08724,1.08714,1.08722
2020-02-12 23:30:00,1.0872,1.08759,1.087,1.08756
2020-02-13 00:00:00,1.08756,1.08764,1.08712,1.08736
2020-02-13 00:30:00,1.08737,1.08746,1.08718,1.08726
2020-02-13 01:00:00,1.08724,1.0875,1.08722,1.08725
2020-02-13 01:30:00,1.08724,1.08743,1.08711,1.08729
2020-02-13 02:00:00,1.08728,1.08738,1.08698,1.08724
2020-02-13 02:30:00,1.08724,1.08732,1.08698,1.087
2020-02-13 03:00:00,1.087,1.08702,1.0868,1.08696
2020-02-13 03:30:00,1.08695,1.08713,1.08688,1.08701
2020-02-13 04:00:00,1.087,1.08702,1.08683,1.08686
2020-02-13 04:30:00,1.08684,1.0869,1.08652,1.0869
2020-02-13 05:00:00,1.08692,1.08704,1.08676,1.08684
2020-02-13 05:30:00,1.08685,1.08717,1.08685,1.08717
2020-02-13 06:00:00,1.08717,1.08727,1.08702,1.08721
2020-02-13 06:30:00,1.08722,1.08734,1.08697,1.08716
2020-02-13 07:00:00,1.08714,1.08788,1.0871,1.08761
2020-02-13 07:30:00,1.08762,1.08796,1.08752,1.08793
2020-02-13 08:00:00,1.08792,1.0882,1.08757,1.0881
2020-02-13 08:30:00,1.08808,1.08878,1.08808,1.0887
2020-02-13 09:00:00,1.0887,1.08889,1.08816,1.08858
2020-02-13 09:30:00,1.08856,1.08874,1.08822,1.0883
2020-02-13 10:00:00,1.0883,1.08841,1.08787,1.0883
2020-02-13 10:30:00,1.08828,1.08878,1.08739,1.0874
2020-02-13 11:00:00,1.08739,1.08756,1.08654,1.08674
2020-02-13 11:30:00,1.08676,1.08712,1.08562,1.08578
2020-02-13 12:00:00,1.08578,1.08601,1.08532,1.08578
2020-02-13 12:30:00,1.0858,1.08694,1.08572,1.0864
2020-02-13 13:00:00,1.08638,1.08692,1.086,1.08612
2020-02-13 13:30:00,1.0861,1.08626,1.08534,1.08549
2020-02-13 14:00:00,1.0855,1.08558,1.08478,1.08536
2020-02-13 14:30:00,1.08538,1.08618,1.0852,1.08555
2020-02-13 15:00:00,1.08554,1.08586,1.0834,1.08378
2020-02-13 15:30:00,1.08376,1.08496,1.08361,1.08487
2020-02-13 16:00:00,1.08486,1.08542,1.08476,1.08522
2020-02-13 16:30:00,1.08522,1.08529,1.08474,1.08474
2020-02-13 17:00:00,1.08476,1.08478,1.0839,1.08419
2020-02-13 17:30:00,1.08418,1.08437,1.08394,1.08426
2020-02-13 18:00:00,1.08427,1.08436,1.08392,1.0841
2020-02-13 18:30:00,1.08412,1.08428,1.08402,1.08421
2020-02-13 19:00:00,1.0842,1.08436,1.08408,1.0842
2020-02-13 19:30:00,1.08418,1.08443,1.08417,1.08434
2020-02-13 20:00:00,1.08432,1.08456,1.0842,1.08421
2020-02-13 20:30:00,1.0842,1.0843,1.08412,1.08415
2020-02-13 21:00:00,1.08413,1.08414,1.0838,1.08394
2020-02-13 21:30:00,1.08395,1.08408,1.0839,1.084
2020-02-13 22:00:00,1.08408,1.08416,1.0839,1.08402
2020-02-13 22:30:00,1.08398,1.08427,1.08395,1.08406
2020-02-13 23:00:00,1.08403,1.08404,1.08386,1.08397
2020-02-13 23:30:00,1.08396,1.0842,1.08388,1.08415
2020-02-14 00:00:00,1.08416,1.08419,1.08273,1.08325
2020-02-14 00:30:00,1.08326,1.08387,1.08322,1.08383
2020-02-14 01:00:00,1.08381,1.08384,1.08352,1.08354
2020-02-14 01:30:00,1.08354,1.08376,1.08332,1.08362
2020-02-14 02:00:00,1.08361,1.08374,1.08344,1.08351
2020-02-14 02:30:00,1.08352,1.08371,1.0835,1.0837
2020-02-14 03:00:00,1.08371,1.08371,1.08346,1.08352
2020-02-14 03:30:00,1.08351,1.08352,1.08308,1.0831
2020-02-14 04:00:00,1.08312,1.08328,1.08309,1.08326
2020-02-14 04:30:00,1.08324,1.08332,1.08322,1.08332
2020-02-14 05:00:00,1.08334,1.08348,1.0833,1.08347
2020-02-14 05:30:00,1.08346,1.08372,1.08334,1.08371
2020-02-14 06:00:00,1.08372,1.0839,1.08343,1.08381
2020-02-14 06:30:00,1.0838,1.08387,1.08352,1.08356
2020-02-14 07:00:00,1.08357,1.08403,1.08349,1.0837
2020-02-14 07:30:00,1.08372,1.08434,1.08368,1.08412
2020-02-14 08:00:00,1.08414,1.08428,1.08323,1.08358
2020-02-14 08:30:00,1.08357,1.08434,1.08354,1.08431
2020-02-14 09:00:00,1.08432,1.08486,1.08402,1.08468
2020-02-14 09:30:00,1.0847,1.08502,1.08445,1.08449
2020-02-14 10:00:00,1.08448,1.08489,1.08428,1.08484
2020-02-14 10:30:00,1.08483,1.08494,1.0838,1.08391
2020-02-14 11:00:00,1.0839,1.08448,1.0839,1.08416
2020-02-14 11:30:00,1.08416,1.08418,1.08371,1.08371
2020-02-14 12:00:00,1.08372,1.08394,1.08325,1.08392
2020-02-14 12:30:00,1.08391,1.08452,1.08386,1.08399
2020-02-14 13:00:00,1.084,1.08435,1.0836,1.08374
2020-02-14 13:30:00,1.08376,1.08596,1.08376,1.08551
2020-02-14 14:00:00,1.08552,1.08592,1.08512,1.0856
2020-02-14 14:30:00,1.08558,1.08612,1.08551,1.08565
2020-02-14 15:00:00,1.08566,1.08576,1.08465,1.08519
2020-02-14 15:30:00,1.08518,1.08593,1.08438,1.08459
2020-02-14 16:00:00,1.0846,1.08468,1.08384,1.08414
2020-02-14 16:30:00,1.08416,1.08436,1.08372,1.08392
2020-02-14 17:00:00,1.08391,1.08396,1.0833,1.0836
2020-02-14 17:30:00,1.08362,1.08438,1.08358,1.08435
2020-02-14 18:00:00,1.08434,1.08464,1.08422,1.08424
2020-02-14 18:30:00,1.08422,1.08446,1.08418,1.08438
2020-02-14 19:00:00,1.08436,1.08456,1.0842,1.08423
2020-02-14 19:30:00,1.08424,1.08424,1.08388,1.08396
2020-02-14 20:00:00,1.08394,1.08414,1.08375,1.08388
2020-02-14 20:30:00,1.08386,1.08396,1.08364,1.08374
2020-02-14 21:00:00,1.08373,1.0839,1.08335,1.08342
2020-02-14 21:30:00,1.08341,1.08356,1.08296,1.0831
2020-02-16 22:00:00,1.0842,1.08421,1.08366,1.08398
2020-02-16 22:30:00,1.08394,1.08402,1.08366,1.08392
2020-02-16 23:00:00,1.08388,1.08402,1.08365,1.08391
2020-02-16 23:30:00,1.08392,1.08418,1.08392,1.08413
2020-02-17 00:00:00,1.08414,1.08414,1.08352,1.08374
2020-02-17 00:30:00,1.08375,1.08376,1.08353,1.0836
2020-02-17 01:00:00,1.08358,1.0837,1.08336,1.08352
2020-02-17 01:30:00,1.08354,1.0838,1.08354,1.08366
2020-02-17 02:00:00,1.08365,1.08397,1.08361,1.08394
2020-02-17 02:30:00,1.08394,1.08403,1.08386,1.08392
2020-02-17 03:00:00,1.08392,1.08392,1.08374,1.0838
2020-02-17 03:30:00,1.08379,1.08388,1.08376,1.08384
2020-02-17 04:00:00,1.08386,1.08407,1.08376,1.08387
2020-02-17 04:30:00,1.08386,1.084,1.08376,1.08376
2020-02-17 05:00:00,1.08378,1.08398,1.08377,1.0839
2020-02-17 05:30:00,1.0839,1.08414,1.08382,1.08397
2020-02-17 06:00:00,1.08397,1.08406,1.08377,1.08388
2020-02-17 06:30:00,1.08386,1.08388,1.0834,1.08354
2020-02-17 07:00:00,1.08355,1.08398,1.08354,1.08391
2020-02-17 07:30:00,1.08389,1.08423,1.08375,1.08408
2020-02-17 08:00:00,1.0841,1.08426,1.08383,1.08398
2020-02-17 08:30:00,1.08397,1.08464,1.08375,1.08463
2020-02-17 09:00:00,1.08461,1.08511,1.0844,1.0845
2020-02-17 09:30:00,1.08449,1.08468,1.08425,1.08442
2020-02-17 10:00:00,1.08444,1.08473,1.08427,1.08455
2020-02-17 10:30:00,1.08454,1.08475,1.08442,1.0847
2020-02-17 11:00:00,1.08469,1.08481,1.0841,1.08418
2020-02-17 11:30:00,1.08416,1.08428,1.0836,1.08393
2020-02-17 12:00:00,1.08392,1.0842,1.08371,1.08387
2020-02-17 12:30:00,1.08386,1.08396,1.08354,1.08364
2020-02-17 13:00:00,1.08366,1.0839,1.08322,1.08386
2020-02-17 13:30:00,1.08384,1.08408,1.0836,1.0836
2020-02-17 14:00:00,1.08362,1.08396,1.08351,1.08388
2020-02-17 14:30:00,1.08388,1.08414,1.0837,1.08389
2020-02-17 15:00:00,1.08388,1.08401,1.08336,1.0835
2020-02-17 15:30:00,1.0835,1.08375,1.08295,1.08297
2020-02-17 16:00:00,1.08298,1.08363,1.08293,1.08361
2020-02-17 16:30:00,1.08362,1.0838,1.08331,1.08374
2020-02-17 17:00:00,1.08374,1.084,1.08349,1.08367
2020-02-17 17:30:00,1.08366,1.08367,1.08318,1.08321
2020-02-17 18:00:00,1.08323,1.0835,1.0831,1.0832
2020-02-17 18:30:00,1.08319,1.08341,1.08302,1.0833
2020-02-17 19:00:00,1.08331,1.08342,1.08311,1.08339
2020-02-17 19:30:00,1.08338,1.08358,1.08334,1.08339
2020-02-17 20:00:00,1.08337,1.08348,1.08336,1.08338
2020-02-17 20:30:00,1.0834,1.08343,1.08317,1.08334
2020-02-17 21:00:00,1.08335,1.08358,1.08325,1.08352
2020-02-17 21:30:00,1.0835,1.08374,1.08328,1.08351
2020-02-17 22:00:00,1.08355,1.08371,1.08344,1.08364
2020-02-17 22:30:00,1.0836,1.08375,1.08342,1.08368
2020-02-17 23:00:00,1.08366,1.0837,1.08352,1.08362
2020-02-17 23:30:00,1.08361,1.08372,1.08352,1.08368
2020-02-18 00:00:00,1.08366,1.08368,1.08284,1.08322
2020-02-18 00:30:00,1.0832,1.0832,1.0825,1.0826
2020-02-18 01:00:00,1.0826,1.08288,1.08258,1.08273
2020-02-18 01:30:00,1.08274,1.0828,1.0823,1.08278
2020-02-18 02:00:00,1.08276,1.08277,1.08235,1.08248
2020-02-18 02:30:00,1.08249,1.08292,1.0824,1.08284
2020-02-18 03:00:00,1.08282,1.08338,1.08281,1.08322
2020-02-18 03:30:00,1.0832,1.0834,1.08312,1.08326
2020-02-18 04:00:00,1.08328,1.08332,1.08316,1.08326
2020-02-18 04:30:00,1.08325,1.08326,1.08301,1.08302
2020-02-18 05:00:00,1.08302,1.08322,1.08302,1.08315
2020-02-18 05:30:00,1.08314,1.0832,1.08309,1.08312
2020-02-18 06:00:00,1.08314,1.08369,1.08314,1.08346
2020-02-18 06:30:00,1.08346,1.0835,1.08286,1.083
2020-02-18 07:00:00,1.08301,1.08369,1.08298,1.08354
2020-02-18 07:30:00,1.08352,1.08373,1.0833,1.0833
2020-02-18 08:00:00,1.08331,1.08352,1.08266,1.08295
2020-02-18 08:30:00,1.08294,1.08301,1.0825,1.08264
2020-02-18 09:00:00,1.08265,1.08316,1.08247,1.08296
2020-02-18 09:30:00,1.08294,1.08306,1.08266,1.08276
2020-02-18 10:00:00,1.08275,1.08286,1.08215,1.0824
2020-02-18 10:30:00,1.08242,1.08371,1.08226,1.08268
2020-02-18 11:00:00,1.08269,1.08359,1.08269,1.08337
2020-02-18 11:30:00,1.08336,1.08342,1.08246,1.08246
2020-02-18 12:00:00,1.08247,1.0825,1.08172,1.08184
2020-02-18 12:30:00,1.08184,1.08191,1.08126,1.08142
2020-02-18 13:00:00,1.08144,1.0817,1.08106,1.08128
2020-02-18 13:30:00,1.08126,1.08132,1.07936,1.08024
2020-02-18 14:00:00,1.08025,1.08028,1.07855,1.07935
2020-02-18 14:30:00,1.07934,1.08082,1.07919,1.08079
2020-02-18 15:00:00,1.08077,1.08178,1.08076,1.08173
2020-02-18 15:30:00,1.08172,1.0826,1.08128,1.0823
2020-02-18 16:00:00,1.08228,1.0824,1.08166,1.08183
2020-02-18 16:30:00,1.08182,1.08182,1.0812,1.08148
2020-02-18 17:00:00,1.08149,1.08149,1.0809,1.08091
2020-02-18 17:30:00,1.0809,1.08091,1.08027,1.08043
2020-02-18 18:00:00,1.08041,1.08044,1.08008,1.08024
2020-02-18 18:30:00,1.08024,1.08041,1.07995,1.08002
2020-02-18 19:00:00,1.08001,1.08019,1.07978,1.07989
2020-02-18 19:30:00,1.07991,1.07994,1.0793,1.0794
2020-02-18 20:00:00,1.0794,1.0797,1.0791,1.07912
2020-02-18 20:30:00,1.07912,1.07964,1.07909,1.0796
2020-02-18 21:00:00,1.07959,1.07962,1.07922,1.07925
2020-02-18 21:30:00,1.07924,1.07935,1.07898,1.07916
2020-02-18 22:00:00,1.07923,1.07935,1.07914,1.07933
2020-02-18 22:30:00,1.0793,1.07957,1.0793,1.07944
2020-02-18 23:00:00,1.07942,1.07958,1.0792,1.07954
2020-02-18 23:30:00,1.07953,1.07971,1.0794,1.07945
2020-02-19 00:00:00,1.07941,1.07966,1.07926,1.07958
2020-02-19 00:30:00,1.0796,1.07994,1.0796,1.07982
2020-02-19 01:00:00,1.07982,1.08021,1.07973,1.08004
2020-02-19 01:30:00,1.08006,1.08038,1.08005,1.0802
2020-02-19 02:00:00,1.08022,1.0803,1.08,1.08003
2020-02-19 02:30:00,1.08002,1.08006,1.07986,1.07989
2020-02-19 03:00:00,1.07991,1.08018,1.07988,1.08016
2020-02-19 03:30:00,1.08017,1.08017,1.07986,1.0799
2020-02-19 04:00:00,1.07988,1.07992,1.07978,1.07984
2020-02-19 04:30:00,1.07985,1.07985,1.07958,1.07974
2020-02-19 05:00:00,1.07973,1.07976,1.07959,1.07962
2020-02-19 05:30:00,1.0796,1.07964,1.07942,1.07956
2020-02-19 06:00:00,1.07956,1.07956,1.07914,1.07956
