,Open,High,Low,Close
2011-07-09,1544.2,1544.2,1544.2,1544.2
2011-07-10,1544.3,1557.03,1541.881,1553.667
2011-07-11,1553.625,1573.736,1540.809,1567.795
2011-07-12,1567.85,1588.041,1564.472,1582.35
2011-07-13,1582.317,1594.447,1579.043,1587.325
2011-07-14,1587.3,1593.945,1576.014,1593.7
2011-07-15,1593.7,1593.7,1593.7,1593.7
2011-07-16,1593.7,1593.7,1593.7,1593.7
2011-07-17,1593.7,1607.474,1591.705,1604.899
2011-07-18,1604.875,1610.196,1582.558,1588.462
2011-07-19,1588.492,1601.711,1581.242,1600.519
2011-07-20,1600.542,1604.598,1584.888,1590.6
2011-07-21,1590.574,1607.4,1583.633,1601.4
2011-07-22,1601.4,1601.4,1601.4,1601.4
2011-07-23,1601.4,1601.4,1600.15,1600.25
2011-07-24,1600.45,1623.837,1600.45,1614.106
2011-07-25,1614.075,1620.46,1608.077,1619.37
2011-07-26,1619.338,1628.666,1608.997,1613.555
2011-07-27,1613.592,1620.349,1603.057,1616.05
2011-07-28,1615.968,1632.826,1610.743,1627.15
2011-07-29,1627.15,1627.15,1627.15,1627.15
2011-07-30,1627.15,1627.15,1626.65,1626.65
2011-07-31,1626.65,1632.034,1605.9,1619.514
2011-08-01,1619.541,1661.171,1616.634,1661.077
2011-08-02,1661.105,1672.621,1652.038,1661.735
2011-08-03,1661.806,1682.276,1642.357,1646.489
2011-08-04,1646.542,1670.246,1641.845,1663.7
2011-08-05,1663.7,1666.2,1663.7,1666.2
2011-08-06,1666.2,1668.3,1663.7,1668.3
2011-08-07,1671.3,1720.71,1671.3,1719.5
2011-08-08,1719.45,1779.834,1715.349,1740.483
2011-08-09,1740.35,1798.0,1737.825,1793.2
2011-08-10,1793.25,1814.903,1732.326,1763.95
2011-08-11,1763.8,1768.154,1723.482,1746.55
2011-08-12,1746.55,1746.55,1746.55,1746.55
2011-08-13,1746.55,1746.75,1746.55,1746.75
2011-08-14,1746.75,1766.635,1728.459,1765.967
2011-08-15,1766.0,1787.243,1761.259,1785.707
2011-08-16,1785.74,1794.863,1779.122,1791.252
2011-08-17,1791.28,1828.929,1784.153,1823.792
2011-08-18,1823.842,1877.9,1821.823,1852.05
2011-08-19,1852.05,1852.05,1852.05,1852.05
2011-08-20,1852.05,1853.5,1852.05,1853.5
2011-08-21,1854.0,1898.873,1854.0,1897.673
2011-08-22,1897.715,1912.277,1823.811,1828.473
2011-08-23,1828.582,1854.166,1750.027,1759.16
2011-08-24,1759.044,1775.253,1703.166,1775.09
2011-08-25,1775.152,1829.15,1757.626,1828.8
2011-08-26,1828.8,1828.8,1828.8,1828.8
2011-08-27,1828.8,1833.05,1828.8,1833.05
2011-08-28,1833.05,1838.15,1776.135,1788.282
2011-08-29,1788.326,1840.727,1783.791,1835.344
2011-08-30,1835.293,1840.072,1811.517,1825.62
2011-08-31,1825.549,1830.897,1813.715,1826.184
2011-09-01,1826.22,1884.864,1824.608,1883.05
2011-09-02,1883.05,1883.05,1883.05,1883.05
2011-09-03,1883.05,1885.25,1883.05,1885.25
2011-09-04,1886.25,1903.573,1874.521,1901.647
2011-09-05,1900.2,1921.07,1859.449,1875.31
2011-09-06,1875.262,1896.678,1793.115,1817.667
2011-09-07,1817.707,1870.748,1813.846,1870.251
2011-09-08,1870.215,1886.269,1823.367,1855.5
2011-09-09,1855.5,1855.5,1855.5,1855.5
2011-09-10,1855.5,1857.0,1855.5,1857.0
2011-09-11,1856.0,1862.462,1801.587,1814.846
2011-09-12,1814.893,1844.121,1794.975,1833.585
2011-09-13,1833.547,1844.905,1808.76,1819.784
2011-09-14,1819.845,1826.636,1772.856,1788.595
2011-09-15,1788.64,1821.876,1762.792,1811.65
2011-09-16,1811.65,1811.65,1811.65,1811.65
2011-09-17,1811.65,1812.65,1811.65,1812.65
2011-09-18,1812.45,1827.995,1770.446,1778.798
2011-09-19,1778.897,1811.808,1770.026,1803.652
2011-09-20,1803.69,1816.69,1778.976,1782.268
2011-09-21,1782.185,1786.482,1721.009,1740.2
2011-09-22,1740.127,1755.575,1629.369,1656.8
2011-09-23,1656.8,1656.8,1656.8,1656.8
2011-09-24,1656.8,1656.8,1656.8,1656.8
2011-09-25,1656.8,1663.975,1533.207,1626.973
2011-09-26,1627.062,1677.095,1615.16,1650.977
2011-09-27,1651.012,1669.437,1598.788,1609.25
2011-09-28,1609.113,1635.371,1583.365,1614.712
2011-09-29,1614.805,1640.828,1606.962,1623.813
2011-09-30,1623.813,1623.813,1623.813,1623.813
2011-10-01,1623.813,1624.325,1623.813,1624.325
2011-10-02,1624.225,1664.711,1618.75,1658.561
2011-10-03,1658.526,1678.775,1596.009,1623.868
2011-10-04,1623.806,1647.114,1597.76,1641.056
2011-10-05,1641.008,1655.196,1631.844,1651.373
2011-10-06,1651.313,1666.593,1626.278,1638.1
2011-10-07,1638.1,1638.1,1638.1,1638.1
2011-10-08,1638.1,1638.85,1638.1,1638.85
2011-10-09,1639.63,1677.844,1638.34,1676.834
2011-10-10,1676.903,1684.827,1653.932,1662.3
2011-10-11,1662.25,1692.337,1659.946,1676.17
2011-10-12,1676.245,1684.581,1652.998,1668.05
2011-10-13,1668.083,1683.934,1661.305,1680.833
2011-10-14,1680.833,1680.833,1680.833,1680.833
2011-10-15,1680.833,1680.833,1680.05,1680.05
2011-10-16,1680.55,1695.102,1664.937,1670.861
2011-10-17,1670.822,1676.974,1627.064,1657.918
2011-10-18,1657.879,1665.38,1639.861,1640.691
2011-10-19,1640.769,1645.031,1603.958,1620.777
2011-10-20,1620.72,1648.672,1611.85,1641.765
2011-10-21,1641.765,1641.765,1641.765,1641.765
2011-10-22,1641.765,1641.765,1641.6,1641.6
2011-10-23,1641.6,1662.052,1635.637,1653.701
2011-10-24,1653.76,1709.054,1643.939,1705.224
2011-10-25,1705.295,1726.736,1695.351,1724.919
2011-10-26,1724.852,1750.092,1706.224,1744.775
2011-10-27,1744.848,1752.728,1732.408,1744.175
2011-10-28,1744.175,1744.175,1744.175,1744.175
2011-10-29,1743.425,1743.425,1743.175,1743.175
2011-10-30,1742.35,1745.241,1704.567,1714.985
2011-10-31,1715.048,1724.448,1681.414,1719.844
2011-11-01,1719.886,1744.35,1714.536,1738.515
2011-11-02,1738.58,1767.913,1722.886,1763.812
2011-11-03,1763.884,1764.82,1749.089,1754.863
2011-11-04,1754.893,1754.893,1754.893,1754.893
2011-11-06,1754.284,1798.579,1752.883,1795.16
2011-11-07,1795.213,1803.023,1777.089,1786.272
2011-11-08,1786.198,1799.81,1764.195,1769.918
2011-11-09,1769.869,1775.631,1735.97,1758.398
2011-11-10,1758.306,1789.483,1745.773,1788.551
2011-11-11,1788.551,1788.551,1788.551,1788.551
2011-11-12,1788.35,1788.35,1788.35,1788.35
2011-11-13,1789.375,1796.316,1773.883,1780.424
2011-11-14,1780.36,1786.326,1760.382,1780.84
2011-11-15,1780.764,1783.723,1753.503,1763.4
2011-11-16,1763.475,1767.122,1710.627,1721.506
2011-11-17,1721.434,1737.779,1711.129,1723.812
2011-11-18,1723.812,1723.812,1723.812,1723.812
2011-11-20,1725.512,1726.611,1666.688,1677.365
2011-11-21,1677.457,1705.694,1670.803,1699.591
2011-11-22,1699.666,1710.165,1677.379,1692.453
2011-11-23,1692.354,1702.0,1687.795,1695.517
2011-11-24,1695.517,1698.054,1672.04,1681.145
2011-11-25,1681.145,1681.145,1681.145,1681.145
2011-11-26,1682.145,1683.395,1682.145,1683.395
2011-11-27,1684.395,1720.747,1683.45,1712.569
2011-11-28,1712.446,1720.247,1703.967,1715.623
2011-11-29,1715.537,1750.32,1700.882,1746.371
2011-11-30,1746.467,1754.378,1733.836,1744.784
2011-12-01,1744.695,1763.305,1738.177,1746.4
2011-12-02,1746.4,1746.4,1746.4,1746.4
2011-12-03,1746.9,1746.9,1746.55,1746.55
2011-12-04,1745.8,1755.027,1717.948,1722.795
2011-12-05,1722.795,1733.172,1702.272,1728.664
2011-12-06,1728.571,1742.895,1720.317,1741.984
2011-12-07,1742.076,1756.306,1704.158,1708.374
2011-12-08,1708.278,1724.138,1703.676,1711.326
2011-12-11,1712.076,1714.936,1657.428,1666.513
2011-12-12,1666.428,1678.207,1622.556,1631.365
2011-12-13,1631.445,1641.813,1563.809,1574.022
2011-12-14,1574.117,1594.063,1560.503,1570.436
2011-12-15,1570.366,1601.443,1570.033,1599.012
2011-12-18,1599.956,1608.843,1583.512,1594.346
2011-12-19,1594.263,1618.647,1592.427,1615.572
2011-12-20,1615.685,1641.865,1606.111,1615.176
2011-12-21,1615.054,1617.006,1598.075,1606.176
2011-12-22,1606.176,1614.03,1602.78,1607.032
2011-12-25,1607.532,1614.032,1598.522,1602.05
2011-12-26,1603.05,1607.63,1589.759,1593.035
2011-12-27,1593.035,1593.218,1549.814,1556.887
2011-12-28,1556.591,1561.57,1522.774,1545.735
2011-12-29,1545.735,1581.593,1545.735,1564.962
2011-12-31,1564.962,1564.962,1564.962,1564.962
2012-01-02,1564.962,1607.436,1564.962,1604.029
2012-01-03,1603.98,1618.723,1592.969,1612.027
2012-01-04,1611.494,1625.704,1596.954,1622.688
2012-01-05,1622.641,1631.319,1608.692,1617.566
2012-01-06,1617.566,1617.566,1617.566,1617.566
2012-01-08,1616.4,1623.743,1605.211,1611.335
2012-01-09,1610.792,1640.455,1608.7,1632.623
2012-01-10,1632.444,1647.278,1630.327,1641.938
2012-01-11,1641.938,1662.131,1640.305,1650.106
2012-01-12,1650.106,1650.106,1625.507,1639.5
2012-01-15,1638.5,1647.085,1631.569,1643.705
2012-01-16,1643.725,1667.684,1641.971,1652.304
2012-01-17,1652.304,1662.525,1642.727,1659.903
2012-01-18,1659.903,1670.235,1649.322,1658.592
2012-01-19,1658.511,1666.958,1645.161,1666.523
2012-01-20,1666.523,1666.523,1666.523,1666.523
2012-01-21,1666.493,1666.493,1666.493,1666.493
2012-01-22,1665.493,1681.56,1662.8,1676.83
2012-01-23,1676.83,1679.838,1661.62,1665.589
2012-01-24,1665.589,1713.106,1649.17,1710.657
2012-01-25,1710.206,1730.849,1703.231,1720.935
2012-01-26,1721.297,1739.979,1714.636,1738.683
2012-01-29,1739.433,1739.97,1716.518,1729.823
2012-01-30,1729.459,1747.728,1726.251,1737.798
2012-01-31,1737.709,1751.126,1732.728,1744.36
2012-02-01,1744.27,1761.17,1741.064,1759.455
2012-02-02,1759.455,1763.242,1723.777,1726.189
2012-02-04,1726.189,1726.189,1726.189,1726.189
2012-02-05,1726.189,1738.258,1711.983,1720.138
2012-02-06,1720.228,1749.979,1710.32,1745.329
2012-02-07,1745.4,1752.18,1724.535,1733.738
2012-02-08,1733.738,1752.611,1726.05,1729.337
2012-02-09,1729.251,1734.848,1704.75,1722.096
2012-02-10,1722.096,1722.096,1722.096,1722.096
2012-02-11,1722.096,1722.096,1722.096,1722.096
2012-02-12,1721.346,1733.337,1716.231,1722.303
2012-02-13,1722.303,1727.828,1712.253,1720.236
2012-02-14,1720.35,1737.425,1718.706,1728.173
2012-02-15,1728.11,1730.034,1705.391,1728.287
2012-02-16,1728.193,1735.875,1717.268,1723.384
2012-02-17,1723.384,1723.384,1723.384,1723.384
2012-02-18,1723.384,1724.384,1723.384,1724.384
2012-02-19,1724.884,1737.272,1724.884,1735.05
2012-02-20,1734.85,1759.971,1730.983,1759.259
2012-02-21,1759.172,1781.817,1749.348,1776.461
2012-02-22,1776.545,1787.441,1772.289,1780.676
2012-02-23,1780.621,1782.893,1770.6,1772.413
2012-02-24,1772.413,1772.413,1772.413,1772.413
2012-02-26,1773.163,1779.437,1761.649,1767.61
2012-02-27,1767.658,1790.214,1765.898,1784.253
2012-02-28,1784.15,1790.792,1688.483,1696.912
2012-02-29,1696.994,1726.175,1694.795,1718.143
2012-03-01,1718.223,1724.39,1705.033,1712.555
2012-03-02,1712.555,1712.555,1712.555,1712.555
2012-03-03,1711.805,1711.805,1711.455,1711.455
2012-03-04,1711.455,1716.872,1694.029,1706.391
2012-03-05,1706.343,1709.036,1663.34,1674.443
2012-03-06,1674.365,1688.268,1671.363,1684.9
2012-03-07,1684.993,1704.015,1683.456,1699.848
2012-03-08,1699.899,1715.307,1676.67,1713.925
2012-03-11,1713.425,1716.809,1692.583,1701.285
2012-03-12,1701.144,1705.826,1662.022,1674.018
2012-03-13,1673.914,1682.461,1634.612,1644.731
2012-03-14,1644.66,1666.694,1636.246,1658.65
2012-03-15,1658.65,1664.864,1639.836,1660.023
2012-03-16,1660.023,1660.023,1660.023,1660.023
2012-03-18,1660.043,1669.913,1652.357,1664.398
2012-03-19,1664.333,1664.748,1641.513,1650.791
2012-03-20,1650.791,1661.933,1646.666,1650.807
2012-03-21,1650.851,1656.542,1628.18,1646.048
2012-03-22,1645.961,1666.515,1642.236,1661.975
2012-03-23,1661.975,1661.975,1661.975,1661.975
2012-03-25,1661.935,1693.659,1655.688,1690.172
2012-03-26,1690.105,1697.248,1679.698,1680.723
2012-03-27,1680.652,1684.621,1654.873,1663.497
2012-03-28,1663.424,1664.962,1645.233,1661.614
2012-03-29,1661.541,1671.126,1659.783,1668.324
2012-03-30,1668.324,1668.324,1668.324,1668.324
2012-03-31,1668.324,1668.854,1668.324,1668.854
2012-04-01,1668.854,1683.584,1663.056,1677.812
2012-04-02,1677.812,1681.15,1639.05,1646.015
2012-04-03,1645.946,1648.184,1612.431,1620.605
2012-04-04,1620.65,1633.674,1620.043,1631.224
2012-04-05,1631.144,1641.937,1627.611,1640.0
2012-04-07,1641.5,1641.5,1641.5,1641.5
2012-04-08,1640.5,1648.837,1635.69,1640.291
2012-04-09,1640.201,1663.105,1632.036,1659.879
2012-04-10,1659.97,1662.684,1653.005,1658.899
2012-04-11,1658.997,1680.24,1650.619,1675.793
2012-04-12,1675.748,1679.443,1649.425,1658.402
2012-04-13,1658.402,1658.402,1658.402,1658.402
2012-04-14,1658.382,1658.382,1658.382,1658.382
2012-04-15,1658.732,1658.732,1641.471,1651.928
2012-04-16,1652.028,1657.577,1634.621,1649.598
2012-04-17,1649.67,1654.498,1637.975,1642.172
2012-04-18,1642.085,1653.944,1631.221,1642.796
2012-04-19,1642.796,1647.353,1638.656,1643.055
2012-04-21,1642.677,1642.677,1642.677,1642.677
2012-04-22,1642.493,1643.432,1623.37,1638.817
2012-04-23,1638.736,1649.417,1634.151,1642.141
2012-04-24,1642.073,1646.701,1625.011,1643.827
2012-04-25,1643.752,1661.188,1641.999,1657.389
2012-04-26,1657.308,1667.801,1650.708,1662.988
2012-04-27,1662.988,1662.988,1662.988,1662.988
2012-04-29,1662.988,1666.269,1646.133,1664.879
2012-04-30,1664.811,1671.609,1657.144,1662.404
2012-05-01,1662.331,1663.241,1646.161,1653.539
2012-05-02,1653.449,1653.754,1631.17,1636.034
2012-05-03,1636.108,1647.513,1626.691,1642.371
2012-05-05,1642.371,1642.371,1642.371,1642.371
2012-05-06,1640.866,1642.626,1632.135,1638.482
2012-05-07,1638.434,1639.192,1595.479,1605.575
2012-05-08,1605.526,1606.578,1579.587,1589.575
2012-05-09,1589.644,1602.045,1585.834,1594.099
2012-05-10,1594.03,1595.189,1573.622,1579.481
2012-05-11,1579.481,1579.481,1579.481,1579.481
2012-05-12,1579.481,1580.3,1579.481,1580.3
2012-05-13,1582.094,1585.852,1556.163,1556.647
2012-05-14,1556.564,1564.371,1541.657,1544.004
2012-05-15,1544.091,1552.296,1527.117,1539.603
2012-05-16,1539.672,1579.997,1538.813,1574.181
2012-05-17,1574.181,1597.585,1568.125,1593.139
2012-05-18,1593.139,1593.139,1593.139,1593.139
2012-05-19,1593.139,1593.489,1593.139,1593.489
2012-05-20,1593.489,1599.234,1584.997,1593.215
2012-05-21,1593.304,1594.543,1561.649,1568.537
2012-05-22,1568.625,1568.912,1533.557,1561.48
2012-05-23,1561.398,1578.043,1551.687,1559.179
2012-05-24,1559.08,1574.298,1551.42,1572.913
2012-05-25,1572.913,1572.913,1572.913,1572.913
2012-05-26,1572.913,1573.913,1572.913,1573.913
2012-05-27,1573.163,1583.437,1571.569,1575.588
2012-05-28,1575.588,1582.789,1548.572,1555.252
2012-05-29,1555.182,1569.579,1532.171,1563.155
2012-05-30,1563.221,1573.224,1552.346,1560.508
2012-05-31,1560.359,1630.165,1545.266,1624.251
2012-06-02,1624.251,1625.001,1624.251,1625.001
2012-06-03,1625.501,1628.184,1608.879,1618.855
2012-06-04,1618.92,1623.663,1612.044,1617.008
2012-06-05,1617.052,1640.938,1613.802,1619.251
2012-06-06,1619.359,1629.303,1578.722,1589.455
2012-06-07,1589.502,1595.258,1558.284,1593.563
2012-06-09,1593.563,1598.313,1593.563,1598.313
2012-06-10,1594.5,1608.233,1581.954,1596.643
2012-06-11,1596.577,1617.679,1586.057,1609.915
2012-06-12,1610.005,1624.787,1606.171,1617.089
2012-06-13,1617.132,1628.064,1609.576,1623.601
2012-06-14,1623.478,1633.982,1619.882,1627.34
2012-06-16,1627.34,1627.34,1627.34,1627.34
2012-06-17,1627.34,1630.382,1607.791,1628.15
2012-06-18,1628.063,1633.469,1617.526,1618.387
2012-06-19,1618.28,1622.852,1590.444,1607.477
2012-06-20,1607.394,1607.48,1564.472,1566.222
2012-06-21,1566.176,1573.559,1558.401,1572.68
2012-06-22,1572.68,1572.68,1572.68,1572.68
2012-06-24,1572.163,1588.439,1566.445,1584.488
2012-06-25,1584.531,1587.561,1567.844,1572.943
2012-06-26,1572.877,1583.554,1562.739,1574.246
2012-06-27,1574.323,1579.149,1548.111,1552.898
2012-06-28,1552.898,1607.227,1551.163,1597.559
2012-07-01,1599.084,1602.584,1587.36,1596.855
2012-07-02,1596.855,1624.966,1594.941,1617.462
2012-07-03,1617.38,1620.47,1611.678,1615.15
2012-07-04,1614.9,1624.001,1597.53,1604.617
2012-07-05,1604.548,1609.966,1576.569,1583.823
2012-07-06,1583.823,1583.823,1583.823,1583.823
2012-07-07,1583.823,1583.823,1583.823,1583.823
2012-07-08,1582.435,1593.042,1576.756,1587.629
2012-07-09,1587.71,1601.527,1564.697,1567.349
2012-07-10,1567.301,1583.618,1566.04,1576.356
2012-07-11,1576.313,1578.147,1555.119,1572.1
2012-07-12,1572.053,1596.902,1566.227,1589.548
2012-07-13,1589.548,1589.548,1589.548,1589.548
2012-07-15,1589.548,1594.961,1578.082,1589.466
2012-07-16,1589.394,1599.261,1571.635,1583.348
2012-07-17,1583.271,1586.115,1567.903,1573.506
2012-07-18,1573.583,1591.726,1572.951,1581.36
2012-07-19,1581.267,1587.27,1573.667,1584.51
2012-07-22,1584.51,1584.51,1563.469,1576.909
2012-07-23,1576.835,1584.725,1568.973,1581.105
2012-07-24,1581.038,1610.658,1579.006,1604.4
2012-07-25,1604.475,1622.039,1601.402,1615.771
2012-07-26,1615.837,1629.692,1611.861,1623.526
2012-07-29,1623.526,1626.659,1614.37,1622.076
2012-07-30,1622.076,1628.163,1610.995,1614.535
2012-07-31,1614.457,1618.574,1592.08,1599.752
2012-08-01,1599.818,1615.507,1584.153,1587.981
2012-08-02,1587.893,1606.879,1585.922,1603.548
2012-08-03,1603.548,1603.548,1603.548,1603.548
2012-08-04,1603.548,1603.548,1603.548,1603.548
2012-08-05,1603.548,1615.597,1602.471,1610.762
2012-08-06,1610.807,1618.579,1608.832,1612.239
2012-08-07,1612.284,1616.841,1603.463,1612.373
2012-08-08,1612.444,1618.428,1609.758,1617.156
2012-08-09,1617.356,1626.606,1605.721,1620.164
2012-08-11,1620.164,1620.164,1620.164,1620.164
2012-08-12,1620.164,1625.732,1607.471,1609.792
2012-08-13,1609.847,1616.435,1592.796,1599.045
2012-08-14,1599.045,1606.574,1590.117,1603.452
2012-08-15,1603.392,1619.063,1600.952,1615.107
2012-08-16,1615.077,1620.425,1611.772,1615.751
2012-08-17,1615.751,1615.751,1615.751,1615.751
2012-08-18,1615.751,1615.751,1615.751,1615.751
2012-08-19,1616.165,1622.559,1609.815,1620.491
2012-08-20,1620.576,1641.464,1618.793,1637.83
2012-08-21,1637.83,1656.004,1634.638,1654.397
2012-08-22,1654.446,1675.033,1652.659,1670.492
2012-08-23,1670.492,1673.876,1662.73,1670.432
2012-08-25,1670.432,1670.432,1670.432,1670.432
2012-08-26,1670.658,1676.912,1663.317,1664.029
2012-08-27,1663.999,1672.406,1657.171,1666.845
2012-08-28,1666.801,1669.994,1652.362,1656.433
2012-08-29,1656.346,1664.175,1651.319,1655.566
2012-08-30,1655.513,1693.106,1646.488,1691.885
2012-08-31,1691.885,1691.885,1691.885,1691.885
2012-09-02,1692.0,1695.465,1685.548,1693.646
2012-09-03,1691.875,1699.097,1688.094,1695.829
2012-09-04,1695.779,1696.164,1687.414,1692.987
2012-09-05,1693.043,1713.763,1691.627,1700.333
2012-09-06,1700.29,1741.984,1689.123,1735.758
2012-09-08,1735.758,1735.758,1735.758,1735.758
2012-09-09,1735.824,1740.049,1724.862,1725.971
2012-09-10,1725.918,1738.048,1725.142,1731.98
2012-09-11,1731.933,1747.143,1725.384,1730.728
2012-09-12,1730.685,1772.798,1718.912,1766.977
2012-09-13,1767.041,1777.934,1765.695,1770.465
2012-09-15,1770.465,1770.465,1770.465,1770.465
2012-09-16,1770.465,1776.621,1754.195,1761.196
2012-09-17,1761.242,1773.49,1752.392,1771.801
2012-09-18,1771.865,1779.459,1762.258,1770.344
2012-09-19,1770.401,1772.31,1756.04,1768.521
2012-09-20,1768.474,1787.584,1766.896,1773.074
2012-09-21,1773.074,1773.074,1773.074,1773.074
2012-09-23,1773.074,1773.074,1755.743,1764.393
2012-09-24,1764.479,1775.11,1758.876,1760.699
2012-09-25,1760.754,1765.62,1736.572,1752.718
2012-09-26,1752.633,1780.389,1751.154,1777.389
2012-09-27,1777.441,1783.278,1767.426,1772.262
2012-09-30,1772.262,1791.744,1763.549,1774.923
2012-10-01,1774.966,1784.371,1770.72,1774.526
2012-10-02,1774.583,1781.865,1771.035,1777.945
2012-10-03,1777.996,1795.301,1777.755,1790.372
2012-10-04,1790.323,1796.001,1773.127,1780.757
2012-10-06,1780.757,1780.757,1780.757,1780.757
2012-10-07,1779.775,1780.08,1766.763,1774.814
2012-10-08,1774.866,1779.815,1760.577,1764.262
2012-10-09,1764.214,1768.28,1757.093,1762.32
2012-10-10,1762.364,1774.976,1758.693,1767.241
2012-10-11,1767.285,1773.37,1752.265,1753.992
2012-10-13,1753.992,1753.992,1753.992,1753.992
2012-10-14,1753.992,1754.083,1728.659,1737.366
2012-10-15,1737.305,1748.232,1734.926,1747.49
2012-10-16,1747.541,1753.671,1742.939,1750.054
2012-10-17,1750.002,1752.197,1738.265,1741.415
2012-10-18,1741.462,1743.502,1716.427,1721.717
2012-10-20,1721.717,1721.717,1721.717,1721.717
2012-10-21,1718.95,1729.389,1713.819,1728.5
2012-10-22,1728.552,1730.346,1704.092,1707.685
2012-10-23,1707.638,1714.388,1698.736,1702.008
2012-10-24,1702.065,1718.088,1701.624,1712.033
2012-10-25,1712.078,1718.892,1700.935,1711.268
2012-10-26,1711.268,1711.268,1711.268,1711.268
2012-10-28,1711.177,1717.36,1706.124,1709.294
2012-10-29,1709.337,1715.292,1705.281,1709.674
2012-10-30,1709.72,1726.097,1709.359,1720.617
2012-10-31,1720.673,1727.071,1713.722,1714.28
2012-11-01,1714.33,1717.009,1674.695,1677.982
2012-11-02,1677.982,1677.982,1677.982,1677.982
2012-11-04,1677.982,1686.35,1672.738,1684.984
2012-11-05,1685.03,1720.982,1683.749,1716.003
2012-11-06,1715.951,1732.159,1703.225,1717.613
2012-11-07,1717.569,1735.16,1712.87,1731.395
2012-11-08,1731.325,1738.957,1727.172,1731.106
2012-11-09,1731.106,1731.106,1731.106,1731.106
2012-11-11,1731.56,1738.109,1725.927,1728.265
2012-11-12,1728.212,1733.125,1717.965,1725.015
2012-11-13,1724.966,1734.116,1720.863,1726.404
2012-11-14,1726.459,1728.063,1704.884,1715.863
2012-11-15,1715.914,1717.517,1705.894,1713.962
2012-11-18,1714.72,1735.708,1714.249,1731.71
2012-11-19,1731.8,1735.593,1722.231,1727.065
2012-11-20,1727.125,1732.095,1719.685,1728.783
2012-11-21,1728.642,1732.627,1728.35,1730.418
2012-11-22,1729.82,1754.49,1728.244,1750.792
2012-11-23,1750.792,1750.792,1750.792,1750.792
2012-11-25,1751.549,1752.244,1746.125,1748.699
2012-11-26,1748.634,1751.914,1740.585,1742.185
2012-11-27,1742.105,1743.177,1705.89,1719.638
2012-11-28,1719.692,1728.712,1718.146,1725.697
2012-11-29,1725.649,1731.811,1708.571,1714.878
2012-12-02,1714.878,1722.767,1712.837,1715.847
2012-12-03,1715.912,1717.474,1691.434,1697.6
2012-12-04,1697.533,1706.983,1684.86,1693.907
2012-12-05,1693.962,1703.389,1686.049,1699.867
2012-12-06,1699.915,1705.557,1684.008,1704.266
2012-12-07,1704.266,1704.266,1704.266,1704.266
2012-12-09,1703.286,1717.345,1702.879,1712.962
2012-12-10,1713.045,1714.515,1704.949,1710.085
2012-12-11,1710.173,1723.453,1707.518,1711.698
2012-12-12,1711.65,1711.998,1689.614,1697.136
2012-12-13,1697.142,1700.607,1693.432,1696.064
2012-12-16,1697.101,1699.956,1686.658,1698.232
2012-12-17,1698.262,1703.296,1661.046,1671.162
2012-12-18,1671.158,1676.95,1663.542,1667.256
2012-12-19,1667.26,1672.012,1635.838,1647.956
2012-12-20,1647.987,1659.855,1635.807,1657.038
2012-12-23,1656.896,1665.974,1652.115,1658.454
2012-12-25,1658.454,1668.083,1657.75,1659.513
2012-12-26,1659.463,1665.47,1652.738,1664.124
2012-12-27,1664.106,1666.502,1653.826,1656.088
2012-12-30,1655.626,1680.52,1655.626,1676.244
2013-01-01,1673.524,1694.972,1673.136,1686.886
2013-01-02,1686.884,1690.11,1660.97,1664.025
2013-01-03,1664.028,1664.31,1626.022,1655.77
2013-01-04,1655.77,1655.77,1655.77,1655.77
2013-01-06,1656.49,1662.828,1642.932,1646.994
2013-01-07,1647.008,1662.721,1646.856,1659.256
2013-01-08,1659.233,1666.062,1651.538,1657.81
2013-01-09,1657.742,1678.96,1653.972,1675.454
2013-01-10,1675.453,1676.974,1653.488,1662.878
2013-01-11,1662.878,1662.878,1662.878,1662.878
2013-01-13,1660.708,1675.012,1660.216,1667.793
2013-01-14,1667.804,1685.221,1666.637,1679.455
2013-01-15,1679.474,1684.91,1673.686,1680.0
2013-01-16,1680.001,1697.292,1666.861,1687.709
2013-01-17,1687.74,1695.397,1683.812,1684.394
2013-01-18,1684.394,1684.394,1684.394,1684.394
2013-01-20,1686.36,1691.404,1685.16,1689.915
2013-01-21,1689.735,1696.17,1686.83,1692.738
2013-01-22,1692.778,1695.166,1683.835,1685.852
2013-01-23,1685.836,1686.31,1665.125,1668.04
2013-01-24,1668.046,1672.372,1656.043,1658.77
2013-01-27,1659.386,1662.533,1652.116,1655.674
2013-01-28,1655.729,1666.168,1654.75,1663.847
2013-01-29,1663.905,1684.094,1662.962,1677.062
2013-01-30,1677.05,1680.856,1658.012,1663.67
2013-01-31,1663.718,1682.442,1660.124,1667.458
2013-02-01,1667.458,1667.458,1667.458,1667.458
2013-02-03,1668.858,1677.708,1661.555,1674.412
2013-02-04,1674.384,1685.484,1666.761,1672.877
2013-02-05,1672.872,1679.879,1668.325,1677.612
2013-02-06,1677.632,1683.237,1663.19,1671.452
2013-02-07,1671.524,1673.655,1665.24,1667.314
2013-02-08,1667.314,1667.314,1667.314,1667.314
2013-02-10,1667.804,1669.744,1643.815,1648.021
2013-02-11,1648.045,1653.449,1639.352,1651.328
2013-02-12,1651.355,1653.956,1640.542,1642.576
2013-02-13,1642.55,1650.141,1632.966,1634.882
2013-02-14,1634.86,1636.12,1598.01,1610.084
2013-02-15,1610.084,1610.084,1610.084,1610.084
2013-02-17,1610.024,1618.912,1607.293,1609.922
